transaction_id,timestamp,customer_id,merchant_id,merchant_category,amount,transaction_type,channel,device_fingerprint,ip_address,status,is_flagged,fraud_confirmed,response_time_ms,state
TXN-001583,2024-01-10 18:46:28,CUST-00076,MERCH-0127,servicos_digitais,252.87,PIX,app_mobile,FP-327970,197.237.xxx.xxx,estornada,0,,357,MG
TXN-001584,2024-02-06 00:33:18,CUST-00637,MERCH-0114,outros,1040.87,cartao_credito,internet_banking,FP-848467,169.103.xxx.xxx,aprovada,1,1,173,SE
TXN-001585,2024-02-16 17:25:30,CUST-00042,MERCH-0128,supermercados,410.93,boleto,internet_banking,FP-834389,249.97.xxx.xxx,aprovada,0,,67,RJ
TXN-001586,2024-01-30 04:18:47,CUST-00532,MERCH-0093,postos,1800.51,PIX,API,,146.78.xxx.xxx,aprovada,0,,110,SP
TXN-001587,2024-02-26 01:10:55,CUST-00741,MERCH-0127,marketplace,1197.75,cartao_debito,app_mobile,FP-447595,189.114.xxx.xxx,pendente,0,,232,SC
TXN-001588,2024-01-21 16:42:30,CUST-00073,MERCH-0192,restaurantes,189.16,cartao_credito,app_mobile,FP-478300,162.25.xxx.xxx,aprovada,0,,57,SP
TXN-001589,2024-02-29 07:16:51,CUST-00316,MERCH-0119,servicos_digitais,415.55,TED,caixa_eletronico,,31.64.xxx.xxx,aprovada,0,,49,AM
TXN-001590,2024-02-02 03:03:58,CUST-00003,MERCH-0163,utilidades,236.06,cartao_credito,caixa_eletronico,FP-275914,182.254.xxx.xxx,aprovada,0,,142,RN
TXN-001591,2024-02-03 18:41:48,CUST-00079,MERCH-0114,e-commerce,268.5,PIX,caixa_eletronico,FP-868504,25.158.xxx.xxx,aprovada,0,,199,MG
TXN-001592,2024-01-27 05:31:56,CUST-00676,MERCH-0068,marketplace,1135.74,cartao_credito,API,,2.72.xxx.xxx,aprovada,0,,278,ES
TXN-001593,2024-02-10 04:45:25,CUST-00652,MERCH-0166,supermercados,373.6,PIX,app_mobile,FP-300793,23.222.xxx.xxx,pendente,0,,24,DF
TXN-001594,2024-02-10 05:16:27,CUST-00383,MERCH-0003,farmacias,2484.44,boleto,internet_banking,FP-157244,184.138.xxx.xxx,estornada,0,,445,SP
TXN-001595,2024-02-03 05:18:05,CUST-00381,MERCH-0102,farmacias,153.72,cartao_credito,internet_banking,FP-301935,186.71.xxx.xxx,aprovada,0,,256,SP
TXN-001596,2024-02-20 10:52:37,CUST-00444,MERCH-0077,postos,452.46,PIX,caixa_eletronico,FP-836787,48.60.xxx.xxx,pendente,0,0,375,RN
TXN-001597,2024-01-22 08:00:11,CUST-00474,MERCH-0182,servicos_digitais,44.29,cartao_credito,app_mobile,FP-972560,107.76.xxx.xxx,aprovada,0,,114,AP
TXN-001598,2024-02-16 12:09:27,CUST-00058,MERCH-0118,e-commerce,34.27,cartao_credito,app_mobile,FP-382270,31.61.xxx.xxx,aprovada,0,,133,AP
TXN-001599,2024-01-20 16:23:57,CUST-00691,MERCH-0173,e-commerce,186.67,cartao_debito,app_mobile,FP-745805,108.35.xxx.xxx,aprovada,0,,67,AL
TXN-001600,2024-02-17 13:59:15,CUST-00769,MERCH-0040,supermercados,1165.98,TED,internet_banking,FP-465130,160.206.xxx.xxx,aprovada,0,,75,ES
TXN-001601,2024-01-23 18:02:00,CUST-00713,MERCH-0125,e-commerce,391.09,cartao_credito,app_mobile,FP-472173,5.59.xxx.xxx,recusada,0,,48,RJ
TXN-001602,2024-01-09 12:42:08,CUST-00745,MERCH-0047,e-commerce,91.04,TED,app_mobile,FP-525422,79.60.xxx.xxx,pendente,0,,63,PI
TXN-001603,2024-01-17 06:42:02,CUST-00656,MERCH-0121,restaurantes,133.65,cartao_credito,internet_banking,FP-333529,31.32.xxx.xxx,estornada,0,0,100,PB
TXN-001604,2024-01-03 13:21:39,CUST-00024,MERCH-0016,marketplace,200.16,TED,app_mobile,FP-672869,17.168.xxx.xxx,aprovada,0,,305,ES
TXN-001605,2024-01-08 01:16:26,CUST-00721,MERCH-0129,restaurantes,1399.95,cartao_credito,app_mobile,FP-811098,13.216.xxx.xxx,recusada,0,,111,MT
TXN-001606,2024-02-11 10:08:43,CUST-00655,MERCH-0072,utilidades,1330.54,TED,app_mobile,,228.240.xxx.xxx,aprovada,0,,247,AC
TXN-001607,2024-01-28 04:45:05,CUST-00158,MERCH-0180,outros,504.37,PIX,internet_banking,FP-107091,9.118.xxx.xxx,aprovada,1,1,62,ES
TXN-001608,2024-01-18 06:56:27,CUST-00446,MERCH-0026,servicos_digitais,410.54,cartao_credito,internet_banking,FP-983748,89.108.xxx.xxx,aprovada,0,,340,RS
TXN-001609,2024-01-26 11:20:13,CUST-00218,MERCH-0122,outros,152.56,cartao_credito,API,,79.84.xxx.xxx,aprovada,0,,232,MG
TXN-001610,2024-01-28 00:23:14,CUST-00711,MERCH-0166,marketplace,256.39,cartao_credito,app_mobile,FP-731264,71.51.xxx.xxx,recusada,0,,301,PA
TXN-001611,2024-02-05 18:27:42,CUST-00372,MERCH-0056,servicos_digitais,94.44,PIX,API,,119.163.xxx.xxx,aprovada,0,,87,AP
TXN-001612,2024-01-15 01:16:50,CUST-00258,MERCH-0084,e-commerce,2676.28,PIX,app_mobile,FP-106802,126.101.xxx.xxx,pendente,1,1,1092,MG
TXN-001613,2024-02-20 08:14:55,CUST-00313,MERCH-0048,e-commerce,1218.62,cartao_credito,app_mobile,FP-562092,192.92.xxx.xxx,aprovada,0,,40,RS
TXN-001614,2024-02-14 22:56:43,CUST-00519,MERCH-0035,viagens,135.31,TED,internet_banking,FP-841063,171.42.xxx.xxx,aprovada,0,0,45,RS
TXN-001615,2024-02-13 14:47:52,CUST-00652,MERCH-0074,viagens,155.48,boleto,app_mobile,FP-453860,194.194.xxx.xxx,pendente,0,,68,MS
TXN-001616,2024-02-12 16:17:51,CUST-00243,MERCH-0086,outros,355.1,cartao_debito,internet_banking,FP-711659,141.38.xxx.xxx,aprovada,0,,61,GO
TXN-001617,2024-02-05 07:38:20,CUST-00464,MERCH-0030,servicos_digitais,508.82,cartao_credito,internet_banking,FP-502075,40.86.xxx.xxx,aprovada,0,,822,PB
TXN-001618,2024-01-27 02:24:49,CUST-00263,MERCH-0144,servicos_digitais,963.84,PIX,internet_banking,FP-146519,235.221.xxx.xxx,aprovada,0,,118,PE
TXN-001619,2024-02-21 09:18:48,CUST-00394,MERCH-0130,marketplace,170.24,cartao_credito,internet_banking,FP-937567,28.29.xxx.xxx,aprovada,0,,115,MG
TXN-001620,2024-02-10 07:24:39,CUST-00667,MERCH-0055,utilidades,377.24,TED,app_mobile,FP-672835,158.0.xxx.xxx,aprovada,0,,154,AL
TXN-001621,2024-02-14 16:47:09,CUST-00004,MERCH-0143,e-commerce,203.89,cartao_debito,app_mobile,FP-920041,198.139.xxx.xxx,aprovada,0,,265,RJ
TXN-001622,2024-02-10 10:55:47,CUST-00508,MERCH-0176,marketplace,451.33,cartao_debito,API,,78.119.xxx.xxx,pendente,0,,179,ES
TXN-001623,2024-02-06 11:40:41,CUST-00790,MERCH-0017,supermercados,316.27,cartao_credito,app_mobile,FP-595477,72.236.xxx.xxx,recusada,0,,77,RS
TXN-001624,2024-02-04 15:24:57,CUST-00396,MERCH-0035,restaurantes,125.2,TED,app_mobile,FP-569520,202.8.xxx.xxx,aprovada,0,,415,SC
TXN-001625,2024-01-09 22:07:29,CUST-00565,MERCH-0067,utilidades,75.82,cartao_debito,internet_banking,FP-575558,43.202.xxx.xxx,aprovada,0,,126,RJ
TXN-001626,2024-02-01 10:38:04,CUST-00186,MERCH-0056,e-commerce,51.94,TED,internet_banking,FP-285206,8.46.xxx.xxx,aprovada,0,0,115,SC
TXN-001627,2024-01-23 22:26:01,CUST-00722,MERCH-0191,servicos_digitais,57.72,PIX,internet_banking,,183.3.xxx.xxx,aprovada,0,,119,MG
TXN-001628,2024-01-19 04:53:30,CUST-00412,MERCH-0125,farmacias,45.83,TED,app_mobile,FP-480828,171.38.xxx.xxx,aprovada,0,,185,RJ
TXN-001629,2024-02-13 00:34:04,CUST-00406,MERCH-0087,marketplace,232.64,cartao_credito,API,,107.172.xxx.xxx,aprovada,0,,395,RN
TXN-001630,2024-01-20 11:27:40,CUST-00285,MERCH-0142,marketplace,252.21,PIX,app_mobile,FP-814777,97.249.xxx.xxx,aprovada,0,,99,PR
TXN-001631,2024-02-05 05:12:20,CUST-00401,MERCH-0095,e-commerce,487.7,cartao_credito,app_mobile,FP-851419,173.148.xxx.xxx,recusada,0,,243,SP
TXN-001632,2024-01-21 17:44:41,CUST-00144,MERCH-0002,e-commerce,44.63,PIX,API,,153.57.xxx.xxx,aprovada,0,0,168,MG
TXN-001633,2024-02-15 22:32:37,CUST-00473,MERCH-0038,restaurantes,61.99,cartao_credito,app_mobile,FP-757766,243.145.xxx.xxx,aprovada,0,,63,MG
TXN-001634,2024-02-24 04:27:49,CUST-00652,MERCH-0143,servicos_digitais,164.71,cartao_debito,caixa_eletronico,FP-131327,213.116.xxx.xxx,estornada,0,,116,MS
TXN-001635,2024-01-29 07:10:28,CUST-00259,MERCH-0113,servicos_digitais,433.86,cartao_credito,internet_banking,FP-167556,222.151.xxx.xxx,pendente,0,0,828,PR
TXN-001636,2024-02-26 13:52:25,CUST-00437,MERCH-0115,postos,37.49,cartao_debito,API,,53.211.xxx.xxx,aprovada,0,,670,SP
TXN-001637,2024-02-01 09:34:49,CUST-00268,MERCH-0051,e-commerce,199.69,cartao_debito,app_mobile,FP-217803,126.30.xxx.xxx,aprovada,0,,12,RJ
TXN-001638,2024-01-08 19:01:20,CUST-00208,MERCH-0148,marketplace,110.65,cartao_credito,internet_banking,FP-615675,95.136.xxx.xxx,aprovada,0,,188,ES
TXN-001639,2024-01-27 00:51:46,CUST-00563,MERCH-0191,supermercados,329.12,cartao_debito,app_mobile,FP-208341,7.83.xxx.xxx,aprovada,0,,134,MG
TXN-001640,2024-02-07 03:54:47,CUST-00063,MERCH-0092,marketplace,1704.82,PIX,app_mobile,FP-150056,143.133.xxx.xxx,aprovada,0,,60,PE
TXN-001641,2024-02-26 07:47:04,CUST-00016,MERCH-0062,supermercados,754.11,PIX,app_mobile,FP-437991,175.170.xxx.xxx,aprovada,0,,88,ES
TXN-001642,2024-01-12 20:42:40,CUST-00550,MERCH-0053,utilidades,56.31,cartao_debito,API,FP-991500,221.173.xxx.xxx,recusada,0,,298,SP
TXN-001643,2024-01-23 00:56:29,CUST-00055,MERCH-0103,supermercados,942.83,cartao_debito,app_mobile,FP-168332,149.62.xxx.xxx,aprovada,0,,165,SP
TXN-001644,2024-02-17 02:12:56,CUST-00363,MERCH-0030,marketplace,2352.18,boleto,app_mobile,FP-576680,205.222.xxx.xxx,pendente,0,,42,SP
TXN-001645,2024-02-18 02:13:24,CUST-00424,MERCH-0043,farmacias,780.41,TED,API,,247.135.xxx.xxx,aprovada,0,0,99,DF
TXN-001646,2024-01-11 14:28:35,CUST-00329,MERCH-0039,utilidades,196.2,PIX,internet_banking,FP-565523,99.43.xxx.xxx,pendente,0,,184,SP
TXN-001647,2024-01-16 13:09:32,CUST-00008,MERCH-0056,restaurantes,613.4,PIX,app_mobile,FP-170655,56.38.xxx.xxx,aprovada,0,,77,RJ
TXN-001648,2024-01-12 14:02:06,CUST-00733,MERCH-0193,servicos_digitais,210.31,cartao_credito,app_mobile,FP-226921,72.165.xxx.xxx,aprovada,0,,52,RO
TXN-001649,2024-01-07 05:37:21,CUST-00199,MERCH-0122,restaurantes,158.74,cartao_credito,internet_banking,,140.137.xxx.xxx,aprovada,0,,129,MT
TXN-001650,2024-02-09 06:47:18,CUST-00107,MERCH-0176,postos,554.45,TED,internet_banking,FP-803587,34.144.xxx.xxx,aprovada,0,,155,AL
TXN-001651,2024-02-15 08:51:39,CUST-00068,MERCH-0112,marketplace,1786.97,cartao_credito,app_mobile,FP-691370,50.47.xxx.xxx,recusada,0,,173,RJ
TXN-001652,2024-01-01 16:06:36,CUST-00763,MERCH-0059,marketplace,1199.03,PIX,app_mobile,FP-184837,103.146.xxx.xxx,aprovada,0,,38,SC
TXN-001653,2024-02-23 21:12:15,CUST-00417,MERCH-0042,servicos_digitais,932.15,PIX,app_mobile,FP-918884,143.52.xxx.xxx,aprovada,0,,102,RJ
TXN-001654,2024-01-04 07:38:28,CUST-00256,MERCH-0186,outros,82.72,PIX,app_mobile,FP-523272,4.79.xxx.xxx,aprovada,0,,255,ES
TXN-001655,2024-01-01 08:51:22,CUST-00073,MERCH-0131,postos,169.51,PIX,internet_banking,FP-764486,57.168.xxx.xxx,aprovada,0,,452,SP
TXN-001656,2024-01-10 08:38:30,CUST-00530,MERCH-0133,marketplace,27.44,cartao_debito,app_mobile,FP-913991,45.21.xxx.xxx,aprovada,0,,49,ES
TXN-001657,2024-01-16 11:10:29,CUST-00689,MERCH-0072,marketplace,243.81,PIX,internet_banking,,22.141.xxx.xxx,aprovada,0,,81,DF
TXN-001658,2024-01-04 14:33:42,CUST-00163,MERCH-0104,outros,109.98,PIX,app_mobile,FP-670989,166.217.xxx.xxx,aprovada,0,,315,RJ
TXN-001659,2024-01-03 11:01:55,CUST-00418,MERCH-0181,viagens,2892.12,boleto,app_mobile,FP-710407,13.218.xxx.xxx,aprovada,0,0,176,RR
TXN-001660,2024-02-10 07:30:21,CUST-00225,MERCH-0200,farmacias,180.76,cartao_credito,internet_banking,FP-385588,91.113.xxx.xxx,aprovada,0,,195,MG
TXN-001661,2024-02-02 22:23:26,CUST-00284,MERCH-0050,supermercados,1650.86,TED,internet_banking,FP-693044,232.85.xxx.xxx,aprovada,0,,98,SP
TXN-001662,2024-01-01 10:07:42,CUST-00333,MERCH-0133,marketplace,344.57,cartao_credito,app_mobile,FP-716263,143.36.xxx.xxx,aprovada,0,,128,GO
TXN-001663,2024-01-16 17:08:02,CUST-00783,MERCH-0078,supermercados,267.84,PIX,caixa_eletronico,FP-755502,41.223.xxx.xxx,aprovada,0,,236,AC
TXN-001664,2024-01-02 11:22:16,CUST-00124,MERCH-0127,supermercados,851.33,cartao_credito,app_mobile,FP-317032,160.105.xxx.xxx,recusada,0,,62,DF
TXN-001665,2024-02-27 02:15:45,CUST-00376,MERCH-0122,marketplace,2023.85,TED,app_mobile,FP-765428,39.36.xxx.xxx,aprovada,0,,282,SP
TXN-001666,2024-01-31 12:56:40,CUST-00346,MERCH-0104,supermercados,909.17,cartao_debito,internet_banking,,111.194.xxx.xxx,aprovada,0,,638,AP
TXN-001667,2024-01-08 16:45:02,CUST-00199,MERCH-0154,farmacias,92.27,TED,caixa_eletronico,FP-635052,22.150.xxx.xxx,aprovada,0,,104,MS
TXN-001668,2024-01-26 12:30:06,CUST-00371,MERCH-0135,postos,186.91,PIX,internet_banking,FP-425368,156.222.xxx.xxx,aprovada,0,0,160,SP
TXN-001669,2024-02-23 23:30:50,CUST-00530,MERCH-0027,e-commerce,1520.57,PIX,internet_banking,FP-226814,233.123.xxx.xxx,aprovada,0,,1100,RJ
TXN-001670,2024-01-03 03:18:36,CUST-00214,MERCH-0156,restaurantes,22.11,cartao_credito,app_mobile,,11.243.xxx.xxx,aprovada,0,,75,MS
TXN-001671,2024-01-21 08:43:49,CUST-00391,MERCH-0175,outros,1412.86,TED,API,FP-203854,61.204.xxx.xxx,aprovada,0,,312,ES
TXN-001672,2024-01-20 14:03:28,CUST-00673,MERCH-0021,viagens,841.76,cartao_credito,app_mobile,FP-444389,200.231.xxx.xxx,aprovada,1,1,74,MG
TXN-001673,2024-01-27 23:23:29,CUST-00552,MERCH-0104,utilidades,268.7,PIX,API,FP-507532,100.249.xxx.xxx,aprovada,0,,209,AC
TXN-001674,2024-01-01 19:00:16,CUST-00617,MERCH-0032,supermercados,282.84,cartao_debito,app_mobile,FP-712458,10.146.xxx.xxx,aprovada,0,,140,SC
TXN-001675,2024-02-13 22:56:25,CUST-00055,MERCH-0155,e-commerce,47.58,TED,app_mobile,FP-780766,42.243.xxx.xxx,aprovada,0,,292,SP
TXN-001676,2024-01-25 12:29:08,CUST-00127,MERCH-0059,postos,52.05,PIX,app_mobile,FP-727394,156.58.xxx.xxx,aprovada,0,,162,MG
TXN-001677,2024-02-15 14:27:41,CUST-00001,MERCH-0161,postos,384.62,PIX,internet_banking,FP-573799,215.244.xxx.xxx,aprovada,0,,238,RN
TXN-001678,2024-02-16 20:02:40,CUST-00491,MERCH-0106,e-commerce,1471.76,TED,app_mobile,FP-934174,58.200.xxx.xxx,aprovada,0,,29,RJ
TXN-001679,2024-02-20 01:41:55,CUST-00630,MERCH-0125,farmacias,80.13,PIX,app_mobile,FP-335927,101.152.xxx.xxx,aprovada,0,,106,RO
TXN-001680,2024-02-15 03:42:32,CUST-00669,MERCH-0130,postos,110.91,PIX,internet_banking,,7.83.xxx.xxx,aprovada,0,,116,MG
TXN-001681,2024-02-28 02:59:54,CUST-00429,MERCH-0077,e-commerce,1702.87,boleto,internet_banking,FP-228797,238.160.xxx.xxx,aprovada,0,,320,AP
TXN-001682,2024-02-10 12:14:44,CUST-00530,MERCH-0147,outros,196.88,PIX,caixa_eletronico,FP-353240,58.122.xxx.xxx,aprovada,0,,163,MG
TXN-001683,2024-02-13 11:19:37,CUST-00329,MERCH-0148,postos,1855.97,TED,app_mobile,FP-908798,94.27.xxx.xxx,recusada,1,1,156,SP
TXN-001684,2024-01-24 20:34:40,CUST-00499,MERCH-0095,restaurantes,90.55,cartao_debito,app_mobile,FP-395114,110.32.xxx.xxx,aprovada,0,0,258,MG
TXN-001685,2024-01-17 20:20:24,CUST-00692,MERCH-0131,farmacias,958.94,TED,app_mobile,FP-414652,174.107.xxx.xxx,pendente,0,,292,MG
TXN-001686,2024-02-11 17:27:05,CUST-00733,MERCH-0178,e-commerce,0.0,boleto,internet_banking,FP-895461,64.145.xxx.xxx,estornada,0,,33,AM
TXN-001687,2024-01-05 05:03:12,CUST-00794,MERCH-0138,farmacias,745.47,PIX,app_mobile,FP-373087,14.177.xxx.xxx,pendente,0,,238,MT
TXN-001688,2024-02-11 19:44:12,CUST-00661,MERCH-0113,e-commerce,114.12,cartao_debito,caixa_eletronico,FP-101110,60.60.xxx.xxx,aprovada,0,,22,PE
TXN-001689,2024-02-23 02:43:06,CUST-00131,MERCH-0013,e-commerce,3787.15,TED,internet_banking,FP-354737,4.175.xxx.xxx,pendente,0,,392,RS
TXN-001690,2024-01-21 07:23:55,CUST-00782,MERCH-0094,outros,193.31,cartao_credito,app_mobile,FP-463008,241.195.xxx.xxx,aprovada,0,,62,SE
TXN-001691,2024-02-12 23:16:03,CUST-00751,MERCH-0075,supermercados,117.24,PIX,API,,175.179.xxx.xxx,aprovada,0,,170,ES
TXN-001692,2024-02-21 09:28:16,CUST-00192,MERCH-0131,outros,163.78,PIX,caixa_eletronico,FP-308222,4.36.xxx.xxx,aprovada,0,,78,MG
TXN-001693,2024-01-02 17:18:15,CUST-00709,MERCH-0097,servicos_digitais,148.29,cartao_credito,app_mobile,,54.80.xxx.xxx,aprovada,0,,127,AC
TXN-001694,2024-01-06 04:33:29,CUST-00337,MERCH-0033,servicos_digitais,158.82,cartao_debito,app_mobile,FP-713857,234.24.xxx.xxx,aprovada,0,,422,RS
TXN-001695,2024-01-25 09:47:40,CUST-00546,MERCH-0200,supermercados,63.78,cartao_debito,internet_banking,FP-346967,163.51.xxx.xxx,aprovada,0,,78,SP
TXN-001696,2024-01-20 00:22:58,CUST-00776,MERCH-0159,servicos_digitais,707.84,cartao_debito,app_mobile,FP-231413,229.221.xxx.xxx,recusada,0,,201,ES
TXN-001697,2024-01-03 20:01:10,CUST-00068,MERCH-0180,supermercados,199.83,cartao_debito,app_mobile,FP-211565,245.98.xxx.xxx,aprovada,0,1,359,ES
TXN-001698,2024-01-06 18:26:48,CUST-00048,MERCH-0141,servicos_digitais,443.28,cartao_debito,app_mobile,FP-255574,143.120.xxx.xxx,aprovada,0,,79,PE
TXN-001699,2024-02-16 00:57:21,CUST-00288,MERCH-0126,e-commerce,46.77,TED,caixa_eletronico,FP-748605,43.37.xxx.xxx,pendente,0,0,45,ES
TXN-001700,2024-01-25 23:21:06,CUST-00516,MERCH-0117,supermercados,1280.98,cartao_credito,caixa_eletronico,FP-509685,70.238.xxx.xxx,aprovada,0,,205,AL
TXN-001701,2024-02-13 16:15:06,CUST-00374,MERCH-0082,restaurantes,53.3,cartao_credito,caixa_eletronico,FP-393082,197.250.xxx.xxx,aprovada,0,,923,SP
TXN-001702,2024-02-26 16:45:41,CUST-00734,MERCH-0103,servicos_digitais,233.1,PIX,caixa_eletronico,FP-145071,138.2.xxx.xxx,aprovada,0,,158,RS
TXN-001703,2024-01-04 03:12:43,CUST-00475,MERCH-0182,e-commerce,481.64,PIX,API,,75.45.xxx.xxx,aprovada,0,,89,SP
TXN-001704,2024-02-19 05:17:45,CUST-00358,MERCH-0014,e-commerce,4169.57,cartao_debito,API,FP-983856,209.6.xxx.xxx,recusada,0,,149,SP
TXN-001705,2024-01-23 11:49:10,CUST-00719,MERCH-0001,e-commerce,167.52,boleto,internet_banking,FP-992373,169.232.xxx.xxx,aprovada,0,,69,PI
TXN-001706,2024-02-16 23:47:17,CUST-00429,MERCH-0111,marketplace,1680.13,cartao_credito,app_mobile,FP-971857,79.51.xxx.xxx,aprovada,0,,335,AC
TXN-001707,2024-02-02 14:11:55,CUST-00583,MERCH-0098,marketplace,152.29,cartao_debito,API,FP-615178,184.246.xxx.xxx,aprovada,0,,32,PI
TXN-001708,2024-01-04 07:14:28,CUST-00396,MERCH-0026,marketplace,90.57,PIX,internet_banking,FP-744910,91.31.xxx.xxx,aprovada,0,,347,SC
TXN-001709,2024-02-29 05:13:08,CUST-00636,MERCH-0125,outros,117.24,cartao_credito,internet_banking,FP-852596,152.214.xxx.xxx,pendente,0,,296,MG
TXN-001710,2024-01-23 08:10:51,CUST-00236,MERCH-0149,servicos_digitais,13.65,cartao_debito,app_mobile,FP-911929,5.222.xxx.xxx,aprovada,0,,451,SC
TXN-001711,2024-01-06 04:49:33,CUST-00408,MERCH-0146,restaurantes,1020.47,cartao_credito,app_mobile,FP-556254,136.31.xxx.xxx,aprovada,0,,104,RJ
TXN-001712,2024-01-26 07:12:58,CUST-00719,MERCH-0062,e-commerce,40.33,TED,app_mobile,FP-624053,78.66.xxx.xxx,aprovada,0,,286,PB
TXN-001713,2024-02-28 15:30:13,CUST-00025,MERCH-0182,viagens,136.44,cartao_debito,internet_banking,FP-465375,68.79.xxx.xxx,aprovada,0,,115,RJ
TXN-001714,2024-02-24 09:49:36,CUST-00687,MERCH-0114,utilidades,128.03,TED,app_mobile,FP-373924,236.239.xxx.xxx,estornada,0,,26,RJ
TXN-001715,2024-02-20 02:28:10,CUST-00411,MERCH-0064,servicos_digitais,617.25,boleto,app_mobile,FP-759536,142.152.xxx.xxx,aprovada,0,0,114,PR
TXN-001716,2024-02-21 02:56:27,CUST-00727,MERCH-0064,outros,474.55,cartao_debito,app_mobile,FP-148719,127.120.xxx.xxx,aprovada,0,,366,MA
TXN-001717,2024-02-22 12:48:46,CUST-00294,MERCH-0028,supermercados,89.34,TED,app_mobile,FP-469986,80.208.xxx.xxx,aprovada,0,,231,CE
TXN-001718,2024-02-25 03:56:16,CUST-00228,MERCH-0081,restaurantes,133.65,cartao_credito,app_mobile,FP-844521,3.50.xxx.xxx,aprovada,0,,108,SE
TXN-001719,2024-01-19 21:32:00,CUST-00347,MERCH-0146,servicos_digitais,53.83,cartao_debito,caixa_eletronico,FP-651719,1.98.xxx.xxx,pendente,0,,42,RJ
TXN-001720,2024-01-26 09:09:49,CUST-00413,MERCH-0178,servicos_digitais,58.68,cartao_debito,caixa_eletronico,FP-364063,83.64.xxx.xxx,aprovada,0,,238,MA
TXN-001721,2024-02-23 09:54:38,CUST-00244,MERCH-0172,utilidades,291.91,TED,app_mobile,FP-905731,142.6.xxx.xxx,recusada,0,0,138,RJ
TXN-001722,2024-02-20 20:45:21,CUST-00407,MERCH-0194,viagens,577.83,cartao_debito,caixa_eletronico,,19.31.xxx.xxx,estornada,0,,166,ES
TXN-001723,2024-01-20 21:50:39,CUST-00171,MERCH-0018,utilidades,352.4,cartao_debito,app_mobile,FP-171053,250.30.xxx.xxx,aprovada,0,,138,RJ
TXN-001724,2024-01-17 04:21:12,CUST-00680,MERCH-0138,servicos_digitais,1251.67,cartao_credito,app_mobile,FP-712108,43.199.xxx.xxx,aprovada,0,,141,PR
TXN-001725,2024-02-01 10:31:11,CUST-00631,MERCH-0093,postos,1925.18,PIX,internet_banking,FP-465363,117.76.xxx.xxx,aprovada,0,,446,RJ
TXN-001726,2024-02-12 04:52:03,CUST-00100,MERCH-0163,e-commerce,4211.94,cartao_debito,app_mobile,FP-385080,185.29.xxx.xxx,aprovada,0,,48,MG
TXN-001727,2024-01-16 05:25:54,CUST-00336,MERCH-0025,restaurantes,2270.03,PIX,internet_banking,FP-667709,21.36.xxx.xxx,aprovada,0,,77,PR
TXN-001728,2024-01-30 05:02:05,CUST-00529,MERCH-0200,supermercados,907.63,cartao_debito,internet_banking,FP-870723,139.11.xxx.xxx,aprovada,0,,410,SP
TXN-001729,2024-01-03 04:26:17,CUST-00678,MERCH-0171,postos,1419.86,cartao_credito,app_mobile,FP-818917,38.65.xxx.xxx,estornada,0,,359,MG
TXN-001730,2024-02-23 03:09:45,CUST-00026,MERCH-0040,marketplace,932.07,cartao_credito,internet_banking,FP-750827,166.146.xxx.xxx,aprovada,0,0,26,PI
TXN-001731,2024-02-13 13:01:00,CUST-00403,MERCH-0122,utilidades,162.7,TED,app_mobile,FP-978326,74.245.xxx.xxx,aprovada,0,,544,SP
TXN-001732,2024-02-12 16:02:14,CUST-00342,MERCH-0010,e-commerce,1364.05,cartao_debito,app_mobile,FP-361982,69.235.xxx.xxx,aprovada,0,0,31,DF
TXN-001733,2024-01-19 21:48:49,CUST-00161,MERCH-0199,e-commerce,1015.65,cartao_credito,internet_banking,FP-912261,168.95.xxx.xxx,recusada,0,,110,SE
TXN-001734,2024-02-02 05:17:49,CUST-00143,MERCH-0110,supermercados,822.37,cartao_debito,API,,248.244.xxx.xxx,aprovada,0,,58,ES
TXN-001735,2024-02-09 08:12:23,CUST-00268,MERCH-0150,restaurantes,76.24,TED,app_mobile,FP-633435,74.147.xxx.xxx,aprovada,0,,114,MG
TXN-001736,2024-02-07 10:35:56,CUST-00764,MERCH-0017,marketplace,336.94,PIX,app_mobile,FP-779825,31.101.xxx.xxx,aprovada,0,,188,PR
TXN-001737,2024-01-16 21:03:26,CUST-00287,MERCH-0158,e-commerce,375.22,cartao_debito,app_mobile,FP-584461,185.44.xxx.xxx,aprovada,1,1,454,RN
TXN-001738,2024-01-06 00:14:28,CUST-00389,MERCH-0113,servicos_digitais,1175.26,cartao_debito,API,,176.212.xxx.xxx,aprovada,0,,375,RJ
TXN-001739,2024-02-07 21:46:51,CUST-00492,MERCH-0189,viagens,524.03,cartao_debito,internet_banking,FP-797620,124.235.xxx.xxx,aprovada,0,,158,SP
TXN-001740,2024-02-10 05:17:41,CUST-00634,MERCH-0164,restaurantes,2854.78,PIX,app_mobile,FP-303125,170.33.xxx.xxx,recusada,0,,107,MS
TXN-001741,2024-02-21 14:32:30,CUST-00644,MERCH-0109,servicos_digitais,77.49,TED,app_mobile,FP-980777,25.87.xxx.xxx,aprovada,0,0,136,RJ
TXN-001742,2024-01-24 11:21:48,CUST-00533,MERCH-0084,postos,1942.58,boleto,app_mobile,FP-285011,208.189.xxx.xxx,aprovada,0,,41,SC
TXN-001743,2024-01-10 20:48:05,CUST-00080,MERCH-0073,servicos_digitais,178.89,boleto,caixa_eletronico,FP-531651,52.68.xxx.xxx,aprovada,0,,38,SC
